time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.140942403658,-0.0837390715898,11.7390342248,6.27893298875,0.0582600179555,0.0,-0.387187864111,-0.172839702319,2.83620969545,0.0809725941865,0.0821246816609,0.0,464.08374136167015,464.22663832223196,464.2676777886509,465.4880918298855
1.3800000000000008,-0.165459671065,-0.0941832946401,11.9132174558,0.000331600289698,0.0634296712445,0.0,-0.430576544737,-0.174793962381,2.96952166049,0.0651779316482,0.093205196006,0.0,454.2742031110503,455.16773248847113,456.7083874617358,455.451254202064
1.4400000000000008,-0.192461674927,-0.104652749849,12.0917777493,0.00465182187423,0.0689274231236,0.0,-0.469983918013,-0.173819762152,2.98241291746,0.0830014283308,0.0882772177269,0.0,417.7433301127356,417.32103212513016,417.05727721953116,418.61541552129285
1.5000000000000009,-0.222259164916,-0.114956364958,12.2758459618,0.00971042740126,0.0745020674554,0.0,-0.523847919847,-0.169073807822,3.15268030255,0.0868051871054,0.100853624831,0.0,467.2542014400486,468.24037372783243,467.22303510743103,467.5249310530483
1.560000000000001,-0.254908560494,-0.124931249717,12.4633795059,0.0144909867418,0.0809549176976,0.0,-0.564975868153,-0.163021437983,3.09853275101,0.0589740627707,0.118368677955,0.0,395.5126502852206,397.1340873851709,396.9366110276663,394.3798457764254
1.620000000000001,-0.290729214894,-0.134361484614,12.654890743,0.0184472380081,0.0876123319957,0.0,-0.629802395644,-0.150896305228,3.28456456618,0.0771158884073,0.0889270345805,0.0,473.36033845548224,471.0989368819696,473.4221960211824,474.81889668621375
1.680000000000001,-0.330309952864,-0.143028492272,12.8544279651,0.0232276172322,0.092866152898,0.0,-0.690063421951,-0.137542835062,3.36636190777,0.0843483114868,0.0846892625526,0.0,443.699299987856,443.3576097572393,441.25843334022574,441.86021980611577
1.740000000000001,-0.373671214771,-0.150781919049,13.0594853183,0.0281912769786,0.0982040371073,0.0,-0.755821005603,-0.120401316123,3.46849078135,0.0792739659009,0.0963727333592,0.0,449.08924093785635,450.04238908496063,449.8596572854346,449.4540402048713
1.8000000000000012,-0.420827463366,-0.157482840761,13.2679925334,0.0329830014975,0.104577836466,0.0,-0.816600191272,-0.102540705689,3.48161604628,0.0810123886302,0.120912412429,0.0,420.7131366100504,422.84285258969487,421.76596715940434,421.92158723153665
1.8600000000000012,-0.471995150503,-0.162948031051,13.47956613,0.0376691054727,0.111864303139,0.0,-0.889693006526,-0.0791656682015,3.57043253498,0.0715358428855,0.122477075127,0.0,446.17739294615296,446.3183794857792,447.3710936481269,446.6035697293502
1.9200000000000013,-0.527676514892,-0.16692550011,13.6962570986,0.0416744755876,0.119162838562,0.0,-0.967053899962,-0.0530167008382,3.65219925936,0.0548945387081,0.119919815195,0.0,445.39569118975425,445.19982771537747,445.9153129977612,444.55698504981416
1.9800000000000013,-0.588019155292,-0.169302603744,13.9167705336,0.0445656326027,0.126700546841,0.0,-1.04504780151,-0.0259352527743,3.69795590313,0.029326591088,0.135112051877,0.0,433.81988815546714,435.10834513223375,435.8282857674212,433.6872828422203
2.0400000000000014,-0.653961664541,-0.169736313071,14.145991365,0.0468240473639,0.134530885753,0.0,-1.15391756116,0.0116862020081,3.94171560615,0.050521029404,0.119191991436,0.0,495.30627650703923,494.1476079248365,495.0515612087449,496.60918139409944
2.1000000000000014,-0.726363095354,-0.167945016258,14.3878496456,0.0498673412544,0.142389731923,0.0,-1.26023949207,0.0483301565182,4.11938801266,0.0511195099641,0.147744585866,0.0,477.86811178191095,480.0536829837353,477.29677744890637,477.3438926466932
2.1600000000000015,-0.804751952173,-0.16408829151,14.6363328564,0.0527569856514,0.151307401633,0.0,-1.35353429118,0.0804897069091,4.16301068698,0.0414692970393,0.150336211856,0.0,437.8586637413576,438.09532131747807,439.55332166167904,438.75421480664505
2.2200000000000015,-0.889094029738,-0.158186446467,14.8885878844,0.0558785293167,0.160631173018,0.0,-1.4587349935,0.11649462701,4.24493384099,0.0674901136963,0.16395814442,0.0,450.74768596533306,451.86955099540023,450.80246591992847,452.9019611745403
2.2800000000000016,-0.9805057765,-0.149863385367,15.1491577544,0.0599239152106,0.170760496707,0.0,-1.58935743475,0.161350353309,4.43964043973,0.067288797362,0.177098666678,0.0,486.3318799230336,487.3396144931546,486.9443737833439,486.9322831433359
2.3400000000000016,-1.07925254297,-0.139015972957,15.4170873751,0.0636339084251,0.181476390655,0.0,-1.70317441844,0.200569801404,4.49081614751,0.0477448615151,0.181436240174,0.0,445.029276600274,445.4149140501059,446.2745646611453,444.6789102617424
2.4000000000000017,-1.18559218196,-0.125559379308,15.6910217848,0.0661895462763,0.192129437742,0.0,-1.84253799873,0.248219617813,4.63932979868,0.0295309250805,0.168370072423,0.0,476.86920579910736,475.8979310113664,477.5137011729882,476.122916784639
2.4600000000000017,-1.30040418485,-0.109237539438,15.9731732462,0.0677809156535,0.202446536888,0.0,-1.98549751752,0.295959838583,4.76479113434,0.0197025368868,0.178285959221,0.0,471.85764229894704,472.6489811543713,471.4976952768511,470.7377803467168
2.520000000000002,-1.42355000452,-0.0901775411569,16.2605279326,0.0687242614471,0.212583054365,0.0,-2.12030936824,0.339434285509,4.81308965252,0.00625579458822,0.133810454462,0.0,451.00983533920976,447.4281468640586,450.61212093925167,449.5235465635008
2.580000000000002,-1.55466510461,-0.0685928906538,16.5493179812,0.0702838972057,0.220647782568,0.0,-2.25089493222,0.380128577649,4.81290221757,0.0497227279982,0.135587863598,0.0,435.305969449955,435.4717681092807,433.1231039387138,436.76421549607437
2.640000000000002,-1.69395368389,-0.0444753335097,16.8388903269,0.0736439216864,0.228475743402,0.0,-2.39275924227,0.424045650816,4.83900248508,0.0662696862716,0.11751243354,0.0,445.2119822492901,443.7457939551316,443.9665325333694,445.32439402660106
2.700000000000002,-1.84217018839,-0.0175756614455,17.1311245425,0.0778256161863,0.235303527871,0.0,-2.5483960579,0.472953718822,4.9014456843,0.0757871748839,0.105084913842,0.0,457.96901007701524,456.99036697519074,456.69391375887875,457.4560495840907
2.760000000000002,-1.99955484252,0.0122375950968,17.4257759549,0.0821193911541,0.241619739518,0.0,-2.69831116474,0.521183413548,4.91978146392,0.0613929608729,0.105637895034,0.0,444.3706162811554,444.42563557243534,445.43281695373577,444.2578047237658
2.820000000000002,-2.16656173072,0.0451839477105,17.7235000489,0.0854630552839,0.248396079322,0.0,-2.86914585703,0.577311890873,5.00350708711,0.040904441845,0.124549444288,0.0,465.4992330040238,466.98749103211117,467.50772040124434,465.9101999357157
2.880000000000002,-2.34313612177,0.0812763334343,18.0229373601,0.0873759541264,0.255930275459,0.0,-3.01732589477,0.625931892121,4.97740754609,-0.000326212101274,0.12753461255,0.0,432.15805189743145,432.4244682582326,435.20221927034964,431.73706896923886
2.940000000000002,-2.52843615115,0.1202043431,18.3196066018,0.0870099033707,0.263925755591,0.0,-3.16003500524,0.671640095234,4.91143198966,-0.0213250567021,0.142761530455,0.0,420.00047672071423,421.33656290428695,420.30120829323005,418.47701995302356
3.000000000000002,-2.72265895891,0.161930372894,18.6130759648,0.0856666052405,0.272249748686,0.0,-3.31479806178,0.719088301866,4.87057952322,-0.0246041604548,0.129140957458,0.0,429.7368348837103,428.5989966125973,428.9988133072101,428.7201899125507
3.0600000000000023,-2.92658719204,0.206557634888,18.905006074,0.0846057894759,0.280128059641,0.0,-3.48349649282,0.768332966693,4.85995751974,-0.00654970481773,0.135311867089,0.0,440.2690581310226,440.79538211129824,438.43931711338166,439.9370791362378
3.1200000000000023,-3.14168167887,0.254378442036,19.1993125084,0.0845974693827,0.288346442966,0.0,-3.68700878187,0.825578995547,4.94920068194,0.0103142702747,0.14010073543,0.0,472.6399879018979,473.02509161396586,472.4653147807101,473.7639609291455
3.1800000000000024,-3.36795252876,0.30528421073,19.4948315648,0.0854843830062,0.296295772608,0.0,-3.85608393356,0.871303262285,4.90107364404,0.0224828878728,0.10946615283,0.0,430.425985163825,427.84123054248647,431.6421715807907,432.6679967607659
3.2400000000000024,-3.60406362075,0.358818680572,19.785951463,0.0871534742297,0.303392578212,0.0,-4.01494872115,0.913276303581,4.80284753846,0.0367831707737,0.131754174083,0.0,412.8928679821422,414.8683316419458,413.4582439496905,414.71675778893865
3.3000000000000025,-3.85011530709,0.414969517505,20.0720061781,0.0889406674339,0.310800726807,0.0,-4.18748662854,0.958543360518,4.73201845773,0.00967022274588,0.0966567717208,0.0,426.65852094373673,423.6646322776228,423.8100435998268,421.4730208405466
3.3600000000000025,-4.10618445898,0.473723429264,20.3523059947,0.0896486805026,0.316047718304,0.0,-4.34877191696,0.999958081802,4.61134583947,0.0157519177937,0.0536194819439,0.0,409.0396976442978,405.19439705673915,406.1309081234547,406.67604169832936
3.4200000000000026,-4.37226867955,0.535032730055,20.6260527442,0.0904798266914,0.320082943427,0.0,-4.52118936361,1.0437353566,4.51350560804,0.00975379454038,0.0858533594744,0.0,414.2713140344922,417.1000424087797,414.26625351546403,413.73828461076334
3.4800000000000026,-4.65001437226,0.599304949608,20.8975334035,0.0907563507077,0.325976281314,0.0,-4.73751084189,1.09863049419,4.53507878253,-0.00844078249007,0.115580798112,0.0,455.0640554823662,457.4455113232326,455.9915675704468,454.53545582369486
3.5400000000000027,-4.9391406735,0.666398385503,21.1651253313,0.0904398913724,0.332819494247,0.0,-4.90077564629,1.13778358288,4.38474105379,0.000406530483967,0.110812536729,0.0,398.0910136254871,397.6676061913671,397.13801002268434,397.94896742883157
3.6000000000000028,-5.24112291238,0.736594974478,21.4320618131,0.091419612075,0.339899935017,0.0,-5.16583427466,1.20201817105,4.51165543549,0.0370084881309,0.129480968853,0.0,490.0264836673023,491.42336240072353,489.2000881029145,491.91839235442586
3.660000000000003,-5.55735507872,0.810186531061,21.7013486713,0.0936948260323,0.347285194902,0.0,-5.37595852367,1.25114488459,4.4639590174,0.0396836469545,0.105540762544,0.0,438.1726508095205,436.1911289210046,438.11031751922815,438.33344529452626
3.720000000000003,-5.88612002096,0.886693801263,21.9670649298,0.0962794731787,0.353668602239,0.0,-5.58353834206,1.29923136058,4.39278470956,0.0491210353095,0.108035549739,0.0,430.448552529039,430.66998108867887,430.9920144073606,431.7901658923411
3.780000000000003,-6.22746574647,0.966113737687,22.2283861898,0.0997966780434,0.360516218502,0.0,-5.79534842587,1.34828757119,4.31741931441,0.0728996884777,0.124138863405,0.0,430.0969877323981,431.47089568115973,429.5152611490219,431.530042583183
3.840000000000003,-6.582218741,1.04866804652,22.4865300322,0.103946340178,0.368569121111,0.0,-6.0304771872,1.40377548346,4.28649462514,0.0603823678916,0.149140325508,0.0,446.6315797681634,448.68249159605426,447.2647189210344,446.24743587448836
3.900000000000003,-6.95088973224,1.13450553709,22.7417526078,0.108433669862,0.377822622271,0.0,-6.25939576228,1.45769882671,4.22013353069,0.0941099042972,0.162822680632,0.0,436.02800823558994,437.1925850712354,436.3934999528524,439.20455380946754
